"mesh3"	"YEAR"	"0_森林（人工林以外）"	"1_人工林"	"2_草地"	"3_農地"	"4_建物"	"5_水域"
52373192	2009	7390.75011309881	10494.9355609803	0	136629.000208513	136264.799754146	265073.857341627
52373192	2014	10034.1540293016	13451.8813490504	0	123022.090077082	144271.360181305	274797.459764047
52373192	2016	7843.66513552023	10766.221945231	0	127942.973680165	144226.624875822	274797.459764047
52373192	2021	8858.55368236709	12807.3687768409	0	125434.28792173	143679.2752558	274903.151094726
52373193	1976	0	0	0	506351.735603196	162755.915015313	269301.510568766
52373193	1987	0	0	0	393056.247572121	276051.403046389	182317.545420377
52373193	1991	0	0	0	187908.632192544	481199.018425965	182317.545420377
52373193	1997	0	0	0	180572.811118109	488534.8395004	187707.80328498
52373193	2006	0	0	0	81598.493977867	587509.156640643	156000.404081436
52373193	2009	0	0	0	75274.6106945823	593833.039923927	169106.129085567
52373193	2014	0	0	0	57824.117954686	611283.532663824	158642.687348398
52373193	2016	0	0	0	42348.5854821841	626759.065136325	170902.881707102
52373193	2021	0	0	0	42348.5854821841	626759.065136325	170902.881707102
52373194	1976	0	396779.331880767	0	442125.541238569	226731.04678901	57707.4665504499
52373194	1987	96685.8629895531	295916.844345101	0	437471.5881729	235561.624400792	45447.2721917462
52373194	1991	149792.695225455	242395.95546728	1123.86802806497	437010.210771905	235313.190415641	45447.2721917462
52373194	1997	223327.89911228	162149.457297269	2250.10912338131	420923.550102382	256984.904273033	45975.7288451386
52373194	2006	445154.580556221	70952.3368699989	4287.01713668553	348580.276890692	196661.708454749	0
52373194	2009	567882.591601114	27606.8674783304	5374.20008396997	300857.043785782	163915.21695915	10886.2070598834
52373194	2014	519754.941038371	13626.9210130471	6249.558409279	343725.712510345	182278.786937304	31073.251219473
52373194	2016	557336.69131955	0	6124.57902548956	295102.632711505	207072.016851802	31707.3992035439
52373194	2021	551341.283715361	0	5448.03640034942	283297.89281817	225548.706974466	31073.251219473
52373195	1976	0	855824.804901413	11565.2000662353	219738.801258471	34695.6001987059	31707.3992035439
52373195	1987	191761.195001133	651030.74485102	11389.0802682723	250559.765901991	17083.6204024085	20715.500812982
52373195	1991	301387.298109686	554437.506791727	11565.2000662353	254434.401457177	0	20715.500812982
52373195	1997	440142.025649599	385372.17210706	21955.1648339537	239311.296690095	35043.7471441168	21349.6487970529
52373195	2006	680560.084407192	223494.63461187	23839.7031655922	121582.48614452	72347.4980956506	0
52373195	2009	846319.142235925	120588.107671847	11794.5297910848	79026.0733097699	64096.553416198	0
52373195	2014	860520.544960767	57795.4012512477	0	89874.2946117487	113634.165601062	0
52373195	2016	949151.434063357	0	0	62690.1874178579	109982.78494361	10780.5157292049
52373195	2021	953550.745461101	0	0	58290.8760201134	109982.78494361	10780.5157292049
52373196	1976	0	857336.7024187	21168.8074671284	179934.863470591	0	0
52373196	1987	250430.577749918	622735.82688961	19502.5230228307	165771.445694061	0	0
52373196	1991	365346.79081841	498033.574155104	13856.7219069823	181203.286475923	0	0
52373196	1997	533633.629953544	398687.619534624	11314.5782704875	114804.545597763	0	0
52373196	2006	717769.296884838	238417.541901734	3300.33702128213	98953.1975485648	0	0
52373196	2009	835256.06545451	159571.731580599	1566.65949497679	62045.9168263339	0	0
52373196	2014	965353.327643807	61333.8345119195	0	31753.2112006926	0	0
52373196	2016	1015439.26339243	21832.3024968656	0	21168.8074671284	0	0
52373196	2021	1037271.56588929	0	0	21168.8074671284	0	0
52373197	1976	104736.110229311	716788.743994963	11101.687219247	166525.308288704	0	0
52373197	1987	310408.876701882	522213.779047478	10408.0746239291	156121.119358937	0	0
52373197	1991	414147.610323131	407868.820130096	10510.4671601011	166624.952118897	0	0
52373197	1997	578634.531468333	303948.472637871	10582.0313589529	105986.814267069	0	0
52373197	2006	757504.752473745	141441.067903499	7766.42266121001	92439.6066937718	0	0
52373197	2009	910379.562014795	36549.6524097281	8281.60447593812	43941.0308317644	0	0
52373197	2014	925371.757911947	17946.5772207194	7549.65303657766	48283.8615629813	0	0
52373197	2016	937582.492505483	0	7561.14913310873	54008.2080936338	0	0
52373197	2021	937913.510555089	0	7520.49779368342	53717.841383453	0	0
52373198	1976	343788.48576871	574952.660486182	25382.3437660655	201320.016998129	0	0
52373198	1987	457444.737381952	455572.562391597	53556.3146257535	125840.396695043	53029.4959247408	0
52373198	1991	510357.977919682	355343.960124171	47257.3444500407	127196.150979319	105288.073545874	0
52373198	1997	573526.462074421	282374.774371156	36963.1685811938	121326.206197182	131252.895795134	0
52373198	2006	740453.204959553	202288.560818634	22070.87745969	52549.7082373571	128081.155543852	0
52373198	2009	775945.855940292	167468.250482274	25468.9972487532	41786.9595731149	134773.443774652	0
52373198	2014	822697.827414851	109226.113247279	18905.3782711888	33362.4322432744	161251.755842493	10569.133067848
52373198	2016	869114.450455454	89726.6921049455	14460.4812683123	22246.894258942	149894.988931433	0
52373198	2021	938859.125199137	34767.855767086	18370.3203955891	21612.1416418696	131834.064015404	0
52373199	1976	865811.355277206	81739.1744386285	0	132216.352983605	0	0
52373199	1987	862267.602403926	87927.2543715808	0	97179.0194429496	32393.0064809832	0
52373199	1991	859840.998452004	90353.8583235028	0	97179.0194429496	32393.0064809832	0
52373199	1997	874825.771888569	92087.1021384083	8026.33624250947	88049.370579576	16778.301850377	0
52373199	2006	896877.747449311	104509.545267173	4779.86231967888	43466.6300930605	30133.0975702165	0
52373199	2009	934322.278033192	114068.6130848	9737.37669769034	21638.6148837563	0	0
52373199	2014	909155.963180202	116234.170030777	9987.56623257447	44389.1832558865	0	0
52373199	2016	926797.842945897	120786.881893025	9987.56623257447	22194.5916279433	0	0
52373199	2021	907269.726984995	124312.832348547	15331.3756164221	32852.9477494759	0	0
52373200	1976	911966.304082508	96303.7304435009	35820.9833202134	6632.49181772378	0	0
52373200	1987	884505.86180324	123764.172722769	35820.9833202134	6632.49181772378	0	0
52373200	1991	880660.322305232	136127.672885536	27246.9907369417	6688.52373623584	0	0
52373200	1997	850103.598313215	158362.141910894	27061.2795627801	15196.4898770567	0	0
52373200	2006	814928.312585472	185901.358553419	8937.67618624897	40956.1623388055	0	0
52373200	2009	787528.788452416	211289.251528229	8894.74387480202	43010.7258084985	0	0
52373200	2014	770938.132429334	233219.862598313	4428.62699523623	42136.8876410623	0	0
52373200	2016	738596.323951808	269253.636404214	0	42873.5493079239	0	0
52373200	2021	710011.160808468	298258.873717541	0	42453.4751379372	0	0
52373201	1976	718958.145193775	153533.072740151	21542.9930354056	129257.958212433	53857.4825885139	0
52373201	1987	704956.96106856	167534.256865366	21542.9930354056	129257.958212433	53857.4825885139	0
52373201	1991	700822.06139754	173761.906681497	21594.6658784947	126984.35311651	53986.6646962369	0
52373201	1997	681454.579695905	177221.574653776	41730.892765732	124578.9886977	52163.615957165	0
52373201	2006	661742.951254707	200216.015876391	38168.9570281452	125028.632870703	51993.0947403323	0
52373201	2009	651329.998572519	201808.731571087	31174.3750356981	124697.500142793	68139.0464481828	0
52373201	2014	638436.366759329	212980.174022002	22114.7153449697	132928.669410524	70689.7262334534	0
52373201	2016	611987.088408321	210670.515652606	32473.3264760892	135423.183963691	86595.5372695713	9732.50506758593
52373201	2021	593753.679231551	222268.784230781	32640.8985384933	141443.893666804	87042.3961026488	9732.50506758593
52373202	1976	347437.694101257	41874.6595518135	45801.4533709494	458014.533709494	171755.45014106	74051.6689925016
52373202	1987	305845.307797484	83467.0458555862	45801.4533709494	446564.170366757	183205.813483798	68868.0521630265
52373202	1991	293600.555124255	95711.7985288153	45801.4533709494	446564.170366757	183205.813483798	68868.0521630265
52373202	1997	295185.843714636	95462.1690999176	60379.3234083601	392465.602154341	221390.85249732	74051.6689925016
52373202	2006	308510.891502569	158857.843976859	59865.8234734229	437377.158871122	100272.073050602	21369.1959092648
52373202	2009	292714.390504875	145556.615566708	65864.5463133286	415233.009366637	145515.229123026	0
52373202	2014	281425.512281015	185116.444653004	45882.2376574135	215365.605330716	337093.990952426	19465.0101351719
52373202	2016	250463.012855399	158452.362840438	59633.4922889762	212976.758174915	383358.164714847	38506.8678761009
52373202	2021	218710.147411693	150739.331054996	43464.6445254928	239055.544890211	412914.122992182	37660.5630876151
52373203	1976	373075.311639302	48142.5113897187	10530.4455757255	347504.703998942	242200.248241687	31736.429568215
52373203	1987	297364.158674166	123853.664354854	10530.4455757255	347504.703998942	242200.248241687	30784.3366811685
52373203	1991	268379.467361114	152838.355667906	10530.4455757255	347504.703998942	242200.248241687	30784.3366811685
52373203	1997	217446.510088932	192657.441435571	6445.94082222919	338335.760007715	266567.568490927	32053.7938638971
52373203	2006	181736.441175146	321839.996701623	3064.35966253612	255363.305211344	259449.118094725	31736.429568215
52373203	2009	162335.998179038	375373.600193184	5712.23410583934	203921.803773897	274109.584593416	10684.5979546324
52373203	2014	103918.220005464	414179.702320231	8424.35646058041	210608.91151451	284322.030544589	51307.2278019476
52373203	2016	84026.0509441061	444602.316957314	8424.35646058041	189548.020363059	294852.476120314	51307.2278019476
52373203	2021	28212.2196394968	514105.727510367	6318.2673454353	189548.020363059	283268.985987016	51307.2278019476
52373204	1976	309697.465120629	113159.714397649	11127.8205136389	500751.92311375	111278.205136389	63472.85913643
52373204	1987	282212.222938743	129517.136065897	11127.8205136389	478496.282086473	144661.666677306	59664.4875882442
52373204	1991	274362.643733586	137366.715271054	11127.8205136389	478496.282086473	144661.666677306	59664.4875882442
52373204	1997	255239.601804167	146926.175975657	10950.3919050304	474404.67083947	158494.287757732	60933.9447709728
52373204	2006	241456.473899679	175913.91887029	10356.5854285352	455689.758855549	162598.391228003	10684.5979546324
52373204	2009	213438.301448567	169755.359407236	10356.5854285352	434976.587998479	217488.293999239	0
52373204	2014	191302.634006248	178500.694174277	10565.8093765864	464895.612569803	200750.378155142	10473.0217575109
52373204	2016	200715.135089437	200785.621220847	10565.8093765864	443763.99381663	190184.568778556	10473.0217575109
52373204	2021	186232.086795606	225834.478891265	10565.8093765864	443763.99381663	179618.759401969	10473.0217575109
52373205	1976	250485.929941806	448915.908894093	0	279760.73553436	0	63472.85913643
52373205	1987	281840.077924992	420602.638471064	0	276719.857974204	0	50249.3468163404
52373205	1991	296497.136053387	405945.580342668	0	276719.857974204	0	50249.3468163404
52373205	1997	321014.047206693	374761.593348378	0	283386.933815188	0	51307.2278019476
52373205	2006	382467.043933931	313489.880820938	0	275122.063958733	8083.58565665814	31419.0652725328
52373205	2009	419394.343720725	268510.208798218	0	274956.269607245	16301.7522440706	0
52373205	2014	489476.688545983	222037.138821472	0	251122.52730616	16526.2196966442	10473.0217575109
52373205	2016	530522.29722454	142199.294907894	0	260251.348518413	46189.6337194118	41045.7822415581
52373205	2021	625004.861470981	48169.4084085722	0	244790.643592565	61197.6608981412	40622.6298473152
52373206	1976	543016.048627779	364718.810244484	0	84440.4519881175	0	31736.429568215
52373206	1987	522144.356895778	385590.501976485	0	84440.4519881175	0	30784.3366811685
52373206	1991	516924.044133903	390810.81473836	0	84440.4519881175	0	30784.3366811685
52373206	1997	506557.303767929	399380.223695538	1964.52502821823	84273.2583686946	0	30784.3366811685
52373206	2006	496635.07334169	426177.411407053	3936.84508077213	65425.9810308652	0	20734.4673179005
52373206	2009	495791.757812896	441363.376647886	3641.0571857399	51379.1192138586	0	0
52373206	2014	476192.201272006	457072.700506039	7234.61164169027	51675.7974406448	0	0
52373206	2016	484128.138212286	458960.604637107	7310.76544844491	41775.8025625423	0	10578.8098560717
52373206	2021	514236.145288998	428517.794067083	5491.26350047771	43930.1080038217	0	20946.0435150219
52373207	1976	347207.896753724	643974.485322804	0	42177.9737053842	0	21157.6197121433
52373207	1987	346983.568752082	644146.369031776	0	42230.4179980539	0	20734.4673179005
52373207	1991	347710.116749706	646081.756236438	0	39568.4827957675	0	20734.4673179005
52373207	1997	354633.385667175	639061.271888603	264.254159494317	39401.4440666398	0	20734.4673179005
52373207	2006	363020.338444285	635810.342962259	528.643505368102	34001.0308699992	0	0
52373207	2009	372363.624900114	626331.669884771	524.478756370839	34140.5822406566	0	0
52373207	2014	382469.372395274	613377.724793359	1047.59255843888	36465.6660348407	0	10473.0217575109
52373207	2016	395641.540181384	600396.706934567	523.267801544143	36798.8408644164	0	10473.0217575109
52373207	2021	412426.703413601	579181.718801365	0	41751.9335669459	0	10473.0217575109
52373208	1976	77017.5210800655	983371.337166351	0	0	0	0
52373208	1987	76886.2080468581	983502.650199558	0	0	0	0
52373208	1991	76955.0987073894	983433.759539027	0	0	0	0
52373208	1997	79429.4936465056	979638.134973231	0	1321.22962667929	0	0
52373208	2006	84220.4099303629	973522.692488086	0	2645.75582796675	0	0
52373208	2009	86913.5076470248	970818.806412992	0	2656.54418639924	0	0
52373208	2014	89653.764035338	962852.084313456	0	7883.00989762188	0	0
52373208	2016	92595.5941040044	959926.768696261	0	7866.49544615109	0	0
52373208	2021	92373.2467502202	957621.721907463	0	10393.8895887326	0	20734.4673179005
52373209	1976	42353.1837552845	932002.238424641	0	84726.5584504283	0	0
52373209	1987	69233.7696242861	905121.652555639	0	84726.5584504283	0	0
52373209	1991	83442.3466397009	888055.728261105	3105.81225991306	84478.0934696352	0	0
52373209	1997	109613.524317658	853943.414922507	6229.89400370796	89295.1473864808	0	0
52373209	2006	177124.428132264	829003.453466572	5191.5783364233	47762.5206950944	0	0
52373209	2009	214994.64659727	797517.986994615	2589.44249542874	43979.9045430393	0	0
52373209	2014	271640.214537898	723254.979387586	0	64186.7867048699	0	0
52373209	2016	340736.557459532	656999.851213711	0	61345.5719571102	0	0
52373209	2021	441889.0601513	563703.931558329	0	53488.9889207249	0	0
52373210	1976	462154.416771544	262720.997938961	345922.809997762	34339.7026372576	0	0
52373210	1987	457653.095583697	251076.662170498	349682.840541215	46725.3290501139	0	0
52373210	1991	432702.49904301	241740.178909613	340604.884661534	90090.3647313684	0	0
52373210	1997	438839.562729179	222646.150485746	317496.108425268	126156.105705331	0	0
52373210	2006	478558.675937278	226103.527241452	293084.780374633	107390.943792161	0	0
52373210	2009	514647.556927432	237279.621090013	278675.072473611	74535.6768544682	0	0
52373210	2014	518887.729788266	229542.312097218	274163.375016304	82544.5104437364	0	0
52373210	2016	514684.085944579	223898.192231886	270151.36872666	96404.2804424005	0	0
52373210	2021	542182.048834085	226049.753087659	250165.251926088	86740.8734976933	0	0
52373211	1976	687824.454828601	29654.3553089126	67263.6384503919	190580.308942777	0	63466.4133132784
52373211	1987	665397.531204783	52081.2789327308	67263.6384503919	190580.308942777	0	59658.4285144817
52373211	1991	621805.792090586	56987.8574907808	54806.2351110861	180304.563170051	61418.309668179	59658.4285144817
52373211	1997	665046.309778766	74717.1291032021	56152.1224474186	179407.196201296	0	63466.4133132784
52373211	2006	640934.534700554	92877.7484814221	53208.1964069863	126883.968273541	61418.309668179	42310.9422088522
52373211	2009	559695.260873446	87419.0336908757	59013.5677432872	162796.048946999	106398.846276074	0
52373211	2014	496135.235476843	87067.9644343612	69665.9112521916	83599.0935026299	238854.552864657	18616.814571895
52373211	2016	500451.947225704	91780.118944989	57312.7805971638	84460.9398273993	241316.970935427	27925.2218578425
52373211	2021	504572.614762503	102741.762091654	52285.3437026758	84460.9398273993	231262.09714645	27925.2218578425
52373212	1976	592792.571266726	378376.731320465	32016.5704149623	21344.3802766416	0	0
52373212	1987	613278.093386536	357307.098600532	32367.0367750362	21578.0245166908	0	0
52373212	1991	621018.552043465	326064.890192985	61810.325152837	15636.4858895084	0	0
52373212	1997	631188.80919791	315932.548664328	66450.3712388046	10958.524177752	0	0
52373212	2006	636801.549805444	286867.771572469	95766.5647756397	5094.36712524213	0	0
52373212	2009	658659.334569955	274040.453181523	89289.5990580999	2540.86646921705	0	0
52373212	2014	672998.083104981	256628.315133252	94903.8550405621	0	0	0
52373212	2016	688971.46354053	246552.009065263	89006.7806730017	0	0	0
52373212	2021	699835.100448805	233141.385515714	91553.7673142753	0	0	0
52373213	1976	588169.822003457	242076.012239851	10644.1773620937	180951.015155593	31932.5320862811	10577.7355522131
52373213	1987	502047.560316402	334990.147176102	10320.7548264177	175452.832049101	30962.264479253	10471.9581966909
52373213	1991	451313.761686427	385563.393198048	10729.1942933907	182396.302987642	23770.9066817672	10471.9581966909
52373213	1997	395960.908424509	441012.66985849	10730.4304908077	182417.318343731	23652.2317297383	10577.7355522131
52373213	2006	349604.374280188	541729.561504842	10297.0625726836	144158.87601757	7983.68447199147	0
52373213	2009	308208.430799822	580932.803148923	12347.9488864632	144485.450516671	7798.92549539663	0
52373213	2014	261371.545689117	617408.342982261	12674.7099327602	158433.874159503	3885.08608363464	0
52373213	2016	247554.409500986	642851.790633826	11900.9334161397	151466.425296323	0	10577.7355522131
52373213	2021	208075.056915331	695771.369575624	10709.0808825943	139218.051473725	0	10577.7355522131
52373214	1976	839473.165182313	213304.374250066	0	44327.4753445212	0	0
52373214	1987	726676.07944784	328596.479761572	0	41832.4555674883	0	0
52373214	1991	627943.77233235	393313.518860318	3513.58757030549	44225.435451483	28108.7005624439	0
52373214	1997	534389.55665103	460263.538352224	2816.643397473	41514.6984900721	58120.577886101	0
52373214	2006	504394.950188683	524261.503890183	5610.53776213397	11221.0755242679	51616.9474116325	0
52373214	2009	448065.68939325	573413.639899029	14912.1069969676	10651.504997834	50062.0734898197	0
52373214	2014	394135.618052891	617997.537736386	13982.7109726468	21511.8630348412	49477.2849801347	10789.2902632573
52373214	2016	371045.016570808	631708.966935278	6582.6300886614	21942.100295538	65826.300886614	10577.7355522131
52373214	2021	323555.520827781	680295.567693083	5485.5250738845	21942.100295538	65826.300886614	10577.7355522131
52373215	1976	819677.903435034	238095.651786272	0	0	0	0
52373215	1987	782019.903777455	275753.651443852	0	0	0	0
52373215	1991	744361.904119875	313411.651101431	0	0	0	0
52373215	1997	720336.281402988	337437.273818318	0	0	0	0
52373215	2006	696310.655605393	361462.899615914	0	0	0	0
52373215	2009	672285.029807797	385488.525413509	0	0	0	0
52373215	2014	652263.672551836	405509.882669471	0	0	0	0
52373215	2016	644255.129250099	413518.425971207	0	0	0	0
52373215	2021	651249.8167914	406523.738429906	0	0	0	0
52373216	1976	710358.699329649	284175.155202317	0	113015.210742269	0	21155.4711044261
52373216	1987	676215.641360769	318318.213171198	0	113015.210742269	0	20732.3616823376
52373216	1991	667871.353660598	322676.393237974	4439.07440991678	112562.243965747	0	20732.3616823376
52373216	1997	642403.831509884	322798.697334966	2710.93662030319	121201.23079102	18434.3690180617	21367.0258154704
52373216	2006	659430.426615136	351662.008998946	5673.91939177375	90782.71026838	0	21367.0258154704
52373216	2009	600617.99031635	326770.2120555	6151.18093101169	132484.028910264	41525.65306111	0
52373216	2014	650331.538596732	346189.445219904	0	111028.081457599	0	0
52373216	2016	630620.956188005	355304.251303587	3594.13949661932	93897.6388087231	24132.0794773011	40618.5045204982
52373216	2021	674449.276958333	337826.75044285	0	95273.0378730525	0	40618.5045204982
52373217	1976	392626.169490653	409403.044185621	10415.9638139776	166655.421023641	0	31733.2066566392
52373217	1987	343402.782647761	458626.431028513	10415.9638139776	166655.421023641	0	30781.21045694
52373217	1991	330176.933159993	471852.280516281	10415.9638139776	166655.421023641	0	30781.21045694
52373217	1997	312161.007394294	494586.576406568	7289.57045710035	165063.444255931	0	31098.5425235064
52373217	2006	311308.563668833	578600.493736026	521.130827397218	88670.4102816367	0	10471.9581966909
52373217	2009	288033.641663509	565535.506669872	2123.86246966137	123407.58771085	0	0
52373217	2014	263998.568941751	569278.536176456	0	145823.493395686	0	20732.3616823376
52373217	2016	259428.554271723	581320.872713033	0	138351.171529137	0	40618.5045204982
52373217	2021	255810.125867951	565371.021272734	0	157919.451373209	0	40618.5045204982
52373218	1976	14652.1263359917	789574.151859629	10867.9226783192	173886.762853107	0	42310.9422088522
52373218	1987	58919.7765036855	742060.324176288	11058.8742968867	176941.988750188	0	40618.5045204982
52373218	1991	100839.424339964	703386.853855657	10867.9226783192	173886.762853107	0	40618.5045204982
52373218	1997	142127.226089596	677349.122169796	11017.5046821967	158487.110785459	0	41464.7233646752
52373218	2006	187856.327694326	648944.865934755	10705.4095783334	135958.701644835	5515.65887479822	10471.9581966909
52373218	2009	231970.436439667	630757.638300949	10521.0740822026	115731.814904229	0	0
52373218	2014	256604.847280242	575467.867654822	10773.1135467246	135211.816176948	10923.3190683108	0
52373218	2016	287161.246986221	558916.570830345	10828.6185060437	132074.527404438	0	10577.7355522131
52373218	2021	298270.211226418	522373.567185388	10521.0740822026	157816.11123304	0	20732.3616823376
52373219	1976	27907.5292538879	1029866.02596742	0	0	0	0
52373219	1987	96929.9130644533	960843.642156853	0	0	0	0
52373219	1991	127588.266660757	930185.28856055	0	0	0	0
52373219	1997	177872.116601831	879901.438619475	0	0	0	0
52373219	2006	237679.486885241	820094.068336066	0	0	0	0
52373219	2009	297486.85716865	760286.698052656	0	0	0	0
52373219	2014	356736.339968231	701037.215253075	0	0	0	0
52373219	2016	404204.468755858	653569.086465448	0	0	0	0
52373219	2021	451672.597543485	606100.957677822	0	0	0	0
52373220	1976	212792.276878552	359326.971955761	34327.1549300588	331829.164323901	137308.619720235	63459.9661475591
52373220	1987	233236.258439732	338882.990394581	22884.7699533725	343271.549300588	137308.619720235	59652.3681787055
52373220	1991	240847.029074372	331272.219759941	22884.7699533725	343271.549300588	137308.619720235	59652.3681787055
52373220	1997	266490.305788352	317105.428496044	9332.25333587588	288366.628078565	194289.572109671	65363.7651319859
52373220	2006	273460.206651022	326843.446813027	8692.76378111721	166638.489486908	299949.281076434	21576.3884901701
52373220	2009	292892.62214645	313531.986598919	8194.92714520768	122923.907178115	338040.744739817	0
52373220	2014	294653.429406166	293643.15070993	14549.2843848351	147074.145029024	325664.178278553	10365.1278041013
52373220	2016	309500.267428431	299642.460716586	21298.6967882873	117142.83233558	327999.930539624	31095.383412304
52373220	2021	324981.893936315	292403.429865768	21511.6837561702	118314.260658936	318372.919591318	30778.0835815661
52373221	1976	616524.796430084	296397.226662031	33811.9267811895	101435.780343568	0	52883.3051229659
52373221	1987	612531.652715621	298137.99308913	34375.0211030307	103125.063309092	0	50239.1398668176
52373221	1991	597161.993372451	295875.635186297	33488.9110709531	100466.733212859	21176.4573743125	50239.1398668176
52373221	1997	595568.376424729	307041.827251013	32706.9388767996	100219.865099052	12632.7225652786	59652.3681787055
52373221	2006	573952.349161256	281290.178587142	28100.5297083163	103309.116028171	61517.5567319876	21153.3220491864
52373221	2009	551387.486765406	284190.810942773	32713.7538291808	95455.088152595	84422.5905269182	10470.8944143472
52373221	2014	534655.010501427	273842.48838754	30351.5052773331	94194.3267227579	115126.399327815	10259.3611938554
52373221	2016	546701.872419813	267445.342251262	35704.6042797669	83502.2784278026	114815.632838229	10470.8944143472
52373221	2021	547140.679524336	267006.53514674	35704.6042797669	83502.2784278026	114815.632838229	10470.8944143472
52373222	1976	909439.918652773	125033.091708766	0	31994.0106297383	0	0
52373222	1987	870701.283622033	163771.726739507	0	31994.0106297383	0	0
52373222	1991	840046.8217584	201852.798293796	536.607604580921	24030.7933345015	0	0
52373222	1997	809763.677775132	232828.859597512	0	23874.4836186341	0	0
52373222	2006	790292.922369341	266944.77289952	1064.53490483118	8164.79081758532	0	0
52373222	2009	763231.557606246	295259.637392973	0	7975.82599205906	0	0
52373222	2014	740910.000675903	321063.355277693	526.493012939116	3967.17202474263	0	0
52373222	2016	731662.046792075	334804.974199203	0	0	0	0
52373222	2021	708913.380448712	357553.640542565	0	0	0	0
52373223	1976	849489.509152707	165869.949208238	0	42306.6440983727	0	0
52373223	1987	786105.011654176	229254.44670677	0	42306.6440983727	0	0
52373223	1991	762661.277280932	252698.181080013	0	42306.6440983727	0	0
52373223	1997	727091.315519097	288268.142841849	0	42306.6440983727	0	0
52373223	2006	683578.009652869	348037.203583313	0	26050.8892231359	0	0
52373223	2009	674910.178519009	372179.262915715	0	10576.6610245932	0	0
52373223	2014	630086.977167468	395849.142218071	0	31729.9830737795	0	0
52373223	2016	623874.927599646	412637.852810486	0	21153.3220491864	0	0
52373223	2021	591842.474976151	444670.305433981	0	21153.3220491864	0	0
52373224	1976	711856.67147882	172036.516480163	11630.1735257761	197712.949938194	0	0
52373224	1987	620379.220458488	275144.141026271	11630.1735257761	186082.776412418	0	0
52373224	1991	563093.530076197	299800.577395009	10466.3540187863	150462.380529258	69413.4694037037	0
52373224	1997	452605.98597859	361477.191112341	10720.0388547309	120193.923348041	148239.172129251	0
52373224	2006	463975.45873075	402543.363495756	11335.8744598224	79351.1212187567	136030.493517869	0
52373224	2009	406317.973928444	446406.34898146	10932.3631142295	65594.1786853772	163985.446713443	0
52373224	2014	371425.85922561	494503.892396531	10824.1218952768	64944.7313716606	151537.706533875	0
52373224	2016	355089.886046749	510839.865575392	10824.1218952768	64944.7313716606	151537.706533875	0
52373224	2021	314589.531282791	551340.22033935	10824.1218952768	64944.7313716606	151537.706533875	0
52373225	1976	429169.84015826	475223.263740684	0	106399.188693993	0	0
52373225	1987	374268.148681475	532906.512082558	0	103617.631828903	0	0
52373225	1991	335542.3241693	568850.779729644	0	106399.188693993	0	0
52373225	1997	300601.72161586	613958.864858422	0	96231.7061186553	0	0
52373225	2006	269012.475607102	653998.057521267	0	87781.7594645684	0	0
52373225	2009	251035.369039511	683675.783250732	0	76081.1403026942	0	0
52373225	2014	228050.245889339	716096.40103813	0	66645.6456654684	0	0
52373225	2016	220562.433729704	734691.820808676	0	55538.038054557	0	0
52373225	2021	195891.477303406	759362.777234974	0	55538.038054557	0	0
52373226	1976	260825.870536759	713881.592600575	0	63567.8780306957	0	0
52373226	1987	264521.215453897	710186.247683437	0	63567.8780306957	0	0
52373226	1991	272338.262697464	702369.20043987	0	63567.8780306957	0	0
52373226	1997	282586.463778345	694418.466395193	0	61270.4109944916	0	0
52373226	2006	311150.239260738	705951.353892383	0	21173.7480149089	0	0
52373226	2009	317791.524279176	704818.991194653	0	15664.8256942004	0	0
52373226	2014	330540.679614483	697098.835941203	0	10635.8256123435	0	0
52373226	2016	336509.762278819	691170.932550761	0	10594.6463384493	0	0
52373226	2021	345962.276697545	681718.418132035	0	10594.6463384493	0	0
52373227	1976	187094.414696536	870571.687762782	0	0	0	0
52373227	1987	187168.517002714	870497.585456604	0	0	0	0
52373227	1991	187242.619308892	870423.483150426	0	0	0	0
52373227	1997	193523.458315616	864142.644143702	0	0	0	0
52373227	2006	202944.761297662	854721.341161656	0	0	0	0
52373227	2009	206085.207484267	851580.894975051	0	0	0	0
52373227	2014	211319.297638964	846346.804820354	0	0	0	0
52373227	2016	213412.938312816	844253.164146503	0	0	0	0
52373227	2021	218647.051527417	839019.050931901	0	0	0	0
52373228	1976	15592.5557332287	819150.511848864	0	147929.15121708	52831.8397203856	21153.3220491864
52373228	1987	83234.2176354479	751508.849946645	0	137362.783273003	63398.2076644627	20730.2556082026
52373228	1991	120449.476147964	714293.591434129	0	137362.783273003	63398.2076644627	20730.2556082026
52373228	1997	174985.050046048	651326.269378649	0	135975.280411659	73217.4586832011	20941.7888286945
52373228	2006	257021.449298323	560634.70207466	0	106808.182886046	111039.724260529	20941.7888286945
52373228	2009	299610.274015532	559116.992253398	0	117325.803920315	59450.9883303126	0
52373228	2014	345118.677339162	503005.764105465	0	130480.683299173	56898.9337757572	10470.8944143472
52373228	2016	380637.696875499	504000.18896729	0	123177.427142667	27688.7455341009	10470.8944143472
52373228	2021	444505.724465951	464436.726901217	0	126561.60715239	0	10470.8944143472
52373229	1976	97884.8572901606	726858.95851527	0	209089.981471799	0	0
52373229	1987	112916.788637456	702663.206992359	0	218253.801647415	0	0
52373229	1991	124229.716408708	691350.279221107	0	218253.801647415	0	0
52373229	1997	144369.061395761	680374.75440967	0	209089.981471799	0	0
52373229	2006	195148.15750226	627771.076217239	0	157018.01488451	53896.5486732205	0
