1900	1976	1997	2021	mesh1
0	0	0	0	4529
40	11	4	3	4530
5	4	2	2	4531
0	0	0	0	4532
0	0	0	0	4533
0	0	0	0	4534
0	0	0	0	4535
0	0	0	0	4536
0	0	0	0	4537
0	0	0	0	4538
0	0	0	0	4539
0	0	0	0	4540
0	0	0	0	4541
0	0	0	0	4542
0	0	0	0	4543
0	0	0	0	4544
0	0	0	0	4545
0	0	0	0	4424
0	0	0	0	4425
0	0	0	0	4426
0	0	0	0	4427
0	0	0	0	4428
0	0	0	0	4429
0	0	0	0	4430
0	0	0	0	4431
0	0	0	0	4432
0	0	0	0	4433
0	0	0	0	4434
0	0	0	0	4435
0	0	0	0	4436
0	0	0	0	4437
0	0	0	0	4438
0	0	0	0	4439
0	0	0	0	4440
0	0	0	0	4441
0	0	0	0	4442
0	0	0	0	4443
0	0	0	0	4444
0	0	0	0	4445
0	0	0	0	4324
0	0	0	0	4325
0	0	0	0	4326
0	0	0	0	4327
0	0	0	0	4328
0	0	0	0	4329
0	0	0	0	4330
0	0	0	0	4331
0	0	0	0	4332
0	0	0	0	4333
0	0	0	0	4334
0	0	0	0	4335
0	0	0	0	4336
0	0	0	0	4337
0	0	0	0	4338
0	0	0	0	4339
0	0	0	0	4340
0	0	0	0	4341
0	0	0	0	4342
0	0	0	0	4343
0	0	0	0	4344
0	0	0	0	4345
0	0	0	0	4224
0	0	0	0	4225
0	0	0	0	4226
0	0	0	0	4227
0	0	0	0	4228
34	17	2	1	4229
1	0	0	0	4230
0	0	0	0	4231
0	0	0	0	4232
0	0	0	0	4233
0	0	0	0	4234
0	0	0	0	4235
0	0	0	0	4236
0	0	0	0	4237
0	0	0	0	4238
0	0	0	0	4239
0	0	0	0	4240
0	0	0	0	4241
0	0	0	0	4242
0	0	0	0	4243
0	0	0	0	4244
0	0	0	0	4245
0	0	0	0	4124
0	0	0	0	4125
0	0	0	0	4126
0	0	0	0	4127
0	0	0	0	4128
6	3	1	1	4129
0	0	0	0	4130
0	0	0	0	4131
0	0	0	0	4132
0	0	0	0	4133
0	0	0	0	4134
0	0	0	0	4135
0	0	0	0	4136
0	0	0	0	4137
0	0	0	0	4138
0	0	0	0	4139
0	0	0	0	4140
0	0	0	0	4141
0	0	0	0	4142
0	0	0	0	4143
0	0	0	0	4144
0	0	0	0	4145
0	0	0	0	4024
0	0	0	0	4025
0	0	0	0	4026
0	0	0	0	4027
4	1	1	1	4028
0	0	0	0	4029
0	0	0	0	4030
0	0	0	0	4031
0	0	0	0	4032
0	0	0	0	4033
0	0	0	0	4034
0	0	0	0	4035
0	0	0	0	4036
0	0	0	0	4037
0	0	0	0	4038
0	0	0	0	4039
0	0	0	0	4040
0	0	0	0	4041
0	0	0	0	4042
0	0	0	0	4043
0	0	0	0	4044
0	0	0	0	4045
0	0	0	0	3924
0	0	0	0	3925
6	0	0	0	3926
8	0	0	0	3927
3	0	0	0	3928
0	0	0	0	3929
0	0	0	0	3930
0	0	0	0	3931
0	0	0	0	3932
0	0	0	0	3933
0	0	0	0	3934
0	0	0	0	3935
0	0	0	0	3936
0	0	0	0	3937
0	0	0	0	3938
0	0	0	0	3939
0	0	0	0	3940
0	0	0	0	3941
0	0	0	0	3942
0	0	0	0	3943
0	0	0	0	3944
0	0	0	0	3945
0	0	0	0	3824
0	0	0	0	3825
0	0	0	0	3826
1	0	0	0	3827
0	0	0	0	3828
0	0	0	0	3829
0	0	0	0	3830
0	0	0	0	3831
0	0	0	0	3832
0	0	0	0	3833
0	0	0	0	3834
0	0	0	0	3835
0	0	0	0	3836
0	0	0	0	3837
0	0	0	0	3838
0	0	0	0	3839
0	0	0	0	3840
0	0	0	0	3841
0	0	0	0	3842
0	0	0	0	3843
0	0	0	0	3844
0	0	0	0	3845
0	0	0	0	3724
7	1	1	1	3725
0	0	0	0	3726
0	0	0	0	3727
0	0	0	0	3728
0	0	0	0	3729
0	0	0	0	3730
0	0	0	0	3731
0	0	0	0	3732
0	0	0	0	3733
0	0	0	0	3734
0	0	0	0	3735
0	0	0	0	3736
0	0	0	0	3737
0	0	0	0	3738
0	0	0	0	3739
0	0	0	0	3740
0	0	0	0	3741
0	0	0	0	3742
0	0	0	0	3743
0	0	0	0	3744
0	0	0	0	3745
22	2	1	1	3624
1	1	1	1	3625
0	0	0	0	3626
0	0	0	0	3627
0	0	0	0	3628
0	0	0	0	3629
0	0	0	0	3630
0	0	0	0	3631
0	0	0	0	3632
0	0	0	0	3633
0	0	0	0	3634
0	0	0	0	3635
0	0	0	0	3636
0	0	0	0	3637
0	0	0	0	3638
0	0	0	0	3639
0	0	0	0	3640
0	0	0	0	3641
0	0	0	0	3642
0	0	0	0	3643
0	0	0	0	3644
0	0	0	0	3645
